,img_path,label,type,pred,error
2193,train_data/2194.png,2,2,1,1
2194,train_data/2195.png,1,2,1,0
2195,train_data/2196.png,8,3,7,1
2196,train_data/2197.png,10,2,10,0
2197,train_data/2198.png,10,1,9,1
2198,train_data/2199.png,1,3,1,0
2199,train_data/2200.png,2,2,2,0
2200,train_data/2201.png,8,2,7,1
2201,train_data/2202.png,6,2,6,0
2202,train_data/2203.png,5,3,5,0
2203,train_data/2204.png,4,3,2,2
2204,train_data/2205.png,1,3,1,0
2205,train_data/2206.png,9,1,9,0
2206,train_data/2207.png,6,3,3,3
2207,train_data/2208.png,10,1,10,0
2208,train_data/2209.png,5,2,5,0
2209,train_data/2210.png,8,3,7,1
2210,train_data/2211.png,4,2,4,0
2211,train_data/2212.png,1,3,1,0
2212,train_data/2213.png,8,3,7,1
2213,train_data/2214.png,6,1,6,0
2214,train_data/2215.png,9,3,8,1
2215,train_data/2216.png,1,2,1,0
2216,train_data/2217.png,7,3,9,-2
2217,train_data/2218.png,2,2,2,0
2218,train_data/2219.png,8,2,9,-1
2219,train_data/2220.png,4,1,4,0
2220,train_data/2221.png,10,2,9,1
2221,train_data/2222.png,9,1,8,1
2222,train_data/2223.png,8,3,7,1
2223,train_data/2224.png,9,3,5,4
2224,train_data/2225.png,0,3,0,0
2225,train_data/2226.png,9,3,8,1
2226,train_data/2227.png,8,2,6,2
2227,train_data/2228.png,7,1,7,0
2228,train_data/2229.png,10,3,6,4
2229,train_data/2230.png,2,1,2,0
2230,train_data/2231.png,2,1,2,0
2231,train_data/2232.png,3,2,3,0
2232,train_data/2233.png,6,1,6,0
2233,train_data/2234.png,3,3,3,0
2234,train_data/2235.png,6,3,4,2
2235,train_data/2236.png,5,2,5,0
2236,train_data/2237.png,4,1,4,0
2237,train_data/2238.png,4,1,3,1
2238,train_data/2239.png,6,1,6,0
2239,train_data/2240.png,8,2,7,1
2240,train_data/2241.png,3,3,3,0
2241,train_data/2242.png,7,1,5,2
2242,train_data/2243.png,2,2,2,0
2243,train_data/2244.png,5,3,4,1
2244,train_data/2245.png,6,1,5,1
2245,train_data/2246.png,1,2,2,-1
2246,train_data/2247.png,9,3,5,4
2247,train_data/2248.png,10,2,8,2
2248,train_data/2249.png,8,3,7,1
2249,train_data/2250.png,1,2,1,0
2250,train_data/2251.png,6,2,3,3
2251,train_data/2252.png,1,2,1,0
2252,train_data/2253.png,8,2,7,1
2253,train_data/2254.png,1,2,1,0
2254,train_data/2255.png,4,3,3,1
2255,train_data/2256.png,5,1,5,0
2256,train_data/2257.png,7,1,6,1
2257,train_data/2258.png,6,3,5,1
2258,train_data/2259.png,8,3,6,2
2259,train_data/2260.png,8,1,7,1
2260,train_data/2261.png,1,2,1,0
2261,train_data/2262.png,9,2,9,0
2262,train_data/2263.png,7,1,5,2
2263,train_data/2264.png,4,3,4,0
2264,train_data/2265.png,2,3,2,0
2265,train_data/2266.png,7,3,6,1
2266,train_data/2267.png,7,3,7,0
2267,train_data/2268.png,8,3,5,3
2268,train_data/2269.png,9,1,9,0
2269,train_data/2270.png,2,2,2,0
2270,train_data/2271.png,9,1,9,0
2271,train_data/2272.png,10,3,8,2
2272,train_data/2273.png,4,1,4,0
2273,train_data/2274.png,6,3,5,1
2274,train_data/2275.png,1,3,1,0
2275,train_data/2276.png,0,3,1,-1
2276,train_data/2277.png,4,3,5,-1
2277,train_data/2278.png,9,3,7,2
2278,train_data/2279.png,2,3,1,1
2279,train_data/2280.png,3,1,3,0
2280,train_data/2281.png,6,3,6,0
2281,train_data/2282.png,1,3,1,0
2282,train_data/2283.png,10,3,7,3
2283,train_data/2284.png,9,2,9,0
2284,train_data/2285.png,3,3,2,1
2285,train_data/2286.png,3,3,2,1
2286,train_data/2287.png,10,3,7,3
2287,train_data/2288.png,10,1,9,1
2288,train_data/2289.png,1,1,1,0
2289,train_data/2290.png,7,2,7,0
2290,train_data/2291.png,5,1,5,0
2291,train_data/2292.png,0,3,0,0
2292,train_data/2293.png,9,1,9,0
2293,train_data/2294.png,6,2,6,0
2294,train_data/2295.png,7,2,7,0
2295,train_data/2296.png,1,1,1,0
2296,train_data/2297.png,6,1,6,0
2297,train_data/2298.png,3,1,2,1
2298,train_data/2299.png,5,3,5,0
2299,train_data/2300.png,10,1,9,1
2300,train_data/2301.png,10,1,10,0
2301,train_data/2302.png,1,1,1,0
2302,train_data/2303.png,4,2,4,0
2303,train_data/2304.png,7,3,6,1
2304,train_data/2305.png,9,2,9,0
2305,train_data/2306.png,8,1,8,0
2306,train_data/2307.png,8,3,9,-1
2307,train_data/2308.png,0,2,0,0
2308,train_data/2309.png,10,3,9,1
2309,train_data/2310.png,4,1,4,0
2310,train_data/2311.png,10,1,9,1
2311,train_data/2312.png,1,3,1,0
2312,train_data/2313.png,3,2,2,1
2313,train_data/2314.png,4,2,4,0
2314,train_data/2315.png,8,1,8,0
2315,train_data/2316.png,5,2,5,0
2316,train_data/2317.png,5,1,4,1
2317,train_data/2318.png,6,3,6,0
2318,train_data/2319.png,7,2,7,0
2319,train_data/2320.png,7,2,7,0
2320,train_data/2321.png,9,1,9,0
2321,train_data/2322.png,0,3,0,0
2322,train_data/2323.png,4,2,4,0
2323,train_data/2324.png,5,2,4,1
2324,train_data/2325.png,0,2,0,0
2325,train_data/2326.png,7,2,7,0
2326,train_data/2327.png,8,1,8,0
2327,train_data/2328.png,5,3,3,2
2328,train_data/2329.png,10,1,10,0
2329,train_data/2330.png,9,2,9,0
2330,train_data/2331.png,7,2,5,2
2331,train_data/2332.png,8,2,7,1
2332,train_data/2333.png,4,1,4,0
2333,train_data/2334.png,1,2,1,0
2334,train_data/2335.png,10,2,8,2
2335,train_data/2336.png,10,3,7,3
2336,train_data/2337.png,2,3,1,1
2337,train_data/2338.png,7,3,7,0
2338,train_data/2339.png,4,2,4,0
2339,train_data/2340.png,1,1,1,0
2340,train_data/2341.png,4,3,1,3
2341,train_data/2342.png,4,3,2,2
2342,train_data/2343.png,4,1,4,0
2343,train_data/2344.png,1,1,1,0
2344,train_data/2345.png,3,2,2,1
2345,train_data/2346.png,4,3,3,1
2346,train_data/2347.png,6,2,4,2
2347,train_data/2348.png,1,3,1,0
2348,train_data/2349.png,8,1,8,0
2349,train_data/2350.png,5,2,5,0
2350,train_data/2351.png,6,1,6,0
2351,train_data/2352.png,9,2,8,1
2352,train_data/2353.png,8,2,7,1
2353,train_data/2354.png,1,3,1,0
2354,train_data/2355.png,10,1,9,1
2355,train_data/2356.png,8,1,8,0
2356,train_data/2357.png,10,2,10,0
2357,train_data/2358.png,1,1,1,0
2358,train_data/2359.png,10,3,3,7
2359,train_data/2360.png,1,1,1,0
2360,train_data/2361.png,3,3,3,0
2361,train_data/2362.png,6,3,4,2
2362,train_data/2363.png,9,2,9,0
2363,train_data/2364.png,9,3,8,1
2364,train_data/2365.png,9,2,9,0
2365,train_data/2366.png,4,1,4,0
2366,train_data/2367.png,3,2,3,0
2367,train_data/2368.png,1,1,1,0
2368,train_data/2369.png,10,1,9,1
2369,train_data/2370.png,1,1,0,1
2370,train_data/2371.png,7,3,5,2
2371,train_data/2372.png,3,1,3,0
2372,train_data/2373.png,2,2,2,0
2373,train_data/2374.png,10,3,8,2
2374,train_data/2375.png,9,2,8,1
2375,train_data/2376.png,7,3,7,0
2376,train_data/2377.png,8,3,9,-1
2377,train_data/2378.png,5,3,4,1
2378,train_data/2379.png,8,1,8,0
2379,train_data/2380.png,9,2,8,1
2380,train_data/2381.png,3,3,2,1
2381,train_data/2382.png,7,3,5,2
2382,train_data/2383.png,1,3,1,0
2383,train_data/2384.png,9,3,8,1
2384,train_data/2385.png,8,3,7,1
2385,train_data/2386.png,8,3,7,1
2386,train_data/2387.png,8,3,7,1
2387,train_data/2388.png,8,2,7,1
2388,train_data/2389.png,2,3,1,1
2389,train_data/2390.png,8,3,6,2
2390,train_data/2391.png,5,1,5,0
2391,train_data/2392.png,2,2,2,0
2392,train_data/2393.png,4,1,4,0
2393,train_data/2394.png,6,1,5,1
2394,train_data/2395.png,10,3,9,1
2395,train_data/2396.png,4,1,4,0
2396,train_data/2397.png,8,2,9,-1
2397,train_data/2398.png,0,3,0,0
2398,train_data/2399.png,4,2,4,0
2399,train_data/2400.png,10,1,8,2
2400,train_data/2401.png,7,3,5,2
2401,train_data/2402.png,9,2,9,0
2402,train_data/2403.png,2,1,2,0
2403,train_data/2404.png,0,2,0,0
2404,train_data/2405.png,6,2,4,2
2405,train_data/2406.png,3,3,3,0
2406,train_data/2407.png,4,2,4,0
2407,train_data/2408.png,3,1,3,0
2408,train_data/2409.png,3,3,3,0
2409,train_data/2410.png,6,1,6,0
2410,train_data/2411.png,5,3,5,0
2411,train_data/2412.png,4,2,4,0
2412,train_data/2413.png,8,3,7,1
2413,train_data/2414.png,10,1,10,0
2414,train_data/2415.png,3,3,2,1
2415,train_data/2416.png,10,3,7,3
2416,train_data/2417.png,5,2,5,0
2417,train_data/2418.png,1,2,1,0
2418,train_data/2419.png,6,3,5,1
2419,train_data/2420.png,4,2,4,0
2420,train_data/2421.png,10,1,9,1
2421,train_data/2422.png,1,3,1,0
2422,train_data/2423.png,7,2,7,0
2423,train_data/2424.png,8,2,6,2
2424,train_data/2425.png,3,1,3,0
2425,train_data/2426.png,9,2,9,0
2426,train_data/2427.png,3,3,2,1
2427,train_data/2428.png,8,1,8,0
2428,train_data/2429.png,8,1,8,0
2429,train_data/2430.png,9,1,9,0
2430,train_data/2431.png,1,1,1,0
2431,train_data/2432.png,1,3,1,0
2432,train_data/2433.png,3,1,3,0
2433,train_data/2434.png,9,2,7,2
2434,train_data/2435.png,1,1,1,0
2435,train_data/2436.png,0,3,1,-1
2436,train_data/2437.png,3,1,3,0
2437,train_data/2438.png,9,1,8,1
2438,train_data/2439.png,5,1,5,0
2439,train_data/2440.png,8,2,8,0
2440,train_data/2441.png,8,1,7,1
2441,train_data/2442.png,7,3,5,2
2442,train_data/2443.png,5,1,5,0
2443,train_data/2444.png,2,1,2,0
2444,train_data/2445.png,5,2,5,0
2445,train_data/2446.png,8,1,8,0
2446,train_data/2447.png,9,1,8,1
2447,train_data/2448.png,5,1,5,0
2448,train_data/2449.png,3,3,2,1
2449,train_data/2450.png,4,3,3,1
2450,train_data/2451.png,1,3,1,0
2451,train_data/2452.png,7,1,7,0
2452,train_data/2453.png,1,2,1,0
2453,train_data/2454.png,10,1,10,0
2454,train_data/2455.png,2,1,2,0
2455,train_data/2456.png,6,2,6,0
2456,train_data/2457.png,3,1,3,0
2457,train_data/2458.png,4,3,4,0
2458,train_data/2459.png,2,1,1,1
2459,train_data/2460.png,6,2,6,0
2460,train_data/2461.png,6,1,6,0
2461,train_data/2462.png,8,3,9,-1
2462,train_data/2463.png,4,1,4,0
2463,train_data/2464.png,0,2,0,0
2464,train_data/2465.png,2,3,2,0
2465,train_data/2466.png,8,3,7,1
2466,train_data/2467.png,3,3,1,2
2467,train_data/2468.png,3,1,3,0
2468,train_data/2469.png,3,2,3,0
2469,train_data/2470.png,8,3,7,1
2470,train_data/2471.png,6,1,4,2
2471,train_data/2472.png,2,1,2,0
2472,train_data/2473.png,8,3,6,2
2473,train_data/2474.png,6,1,6,0
2474,train_data/2475.png,9,2,7,2
2475,train_data/2476.png,1,3,1,0
2476,train_data/2477.png,3,3,1,2
2477,train_data/2478.png,9,2,9,0
2478,train_data/2479.png,6,3,5,1
2479,train_data/2480.png,3,3,3,0
2480,train_data/2481.png,2,1,2,0
2481,train_data/2482.png,3,2,3,0
2482,train_data/2483.png,1,1,1,0
2483,train_data/2484.png,10,2,10,0
2484,train_data/2485.png,2,2,2,0
2485,train_data/2486.png,4,3,4,0
2486,train_data/2487.png,8,3,6,2
2487,train_data/2488.png,1,3,0,1
2488,train_data/2489.png,4,3,1,3
2489,train_data/2490.png,2,1,2,0
2490,train_data/2491.png,9,1,9,0
2491,train_data/2492.png,8,1,7,1
2492,train_data/2493.png,9,1,8,1
2493,train_data/2494.png,5,2,5,0
2494,train_data/2495.png,8,3,6,2
2495,train_data/2496.png,6,2,6,0
2496,train_data/2497.png,4,2,4,0
2497,train_data/2498.png,4,3,3,1
2498,train_data/2499.png,4,1,4,0
2499,train_data/2500.png,2,1,2,0
2500,train_data/2501.png,7,1,6,1
2501,train_data/2502.png,9,2,8,1
2502,train_data/2503.png,10,3,9,1
2503,train_data/2504.png,7,3,6,1
2504,train_data/2505.png,1,3,1,0
2505,train_data/2506.png,1,2,1,0
2506,train_data/2507.png,5,3,4,1
2507,train_data/2508.png,1,3,1,0
2508,train_data/2509.png,4,3,3,1
2509,train_data/2510.png,2,3,2,0
2510,train_data/2511.png,7,1,6,1
2511,train_data/2512.png,7,2,6,1
2512,train_data/2513.png,8,2,7,1
2513,train_data/2514.png,8,2,7,1
2514,train_data/2515.png,9,3,7,2
2515,train_data/2516.png,6,2,4,2
2516,train_data/2517.png,8,1,8,0
2517,train_data/2518.png,10,1,10,0
2518,train_data/2519.png,10,1,8,2
2519,train_data/2520.png,8,2,8,0
2520,train_data/2521.png,6,2,7,-1
2521,train_data/2522.png,5,2,6,-1
2522,train_data/2523.png,5,2,5,0
2523,train_data/2524.png,4,1,4,0
2524,train_data/2525.png,1,1,1,0
2525,train_data/2526.png,6,3,5,1
2526,train_data/2527.png,9,1,9,0
2527,train_data/2528.png,9,3,3,6
2528,train_data/2529.png,5,1,4,1
2529,train_data/2530.png,10,3,7,3
2530,train_data/2531.png,10,1,10,0
2531,train_data/2532.png,4,3,3,1
2532,train_data/2533.png,0,3,0,0
2533,train_data/2534.png,9,1,8,1
2534,train_data/2535.png,0,3,0,0
2535,train_data/2536.png,2,1,2,0
2536,train_data/2537.png,7,3,6,1
2537,train_data/2538.png,5,2,5,0
2538,train_data/2539.png,3,3,3,0
2539,train_data/2540.png,8,3,5,3
2540,train_data/2541.png,5,1,5,0
2541,train_data/2542.png,6,2,5,1
2542,train_data/2543.png,2,3,3,-1
2543,train_data/2544.png,7,3,6,1
2544,train_data/2545.png,9,3,8,1
2545,train_data/2546.png,1,2,1,0
2546,train_data/2547.png,3,2,3,0
2547,train_data/2548.png,1,2,2,-1
2548,train_data/2549.png,2,2,2,0
2549,train_data/2550.png,6,1,5,1
2550,train_data/2551.png,8,2,8,0
2551,train_data/2552.png,8,2,7,1
2552,train_data/2553.png,1,1,1,0
2553,train_data/2554.png,6,3,6,0
2554,train_data/2555.png,7,3,5,2
2555,train_data/2556.png,6,1,6,0
2556,train_data/2557.png,10,1,9,1
2557,train_data/2558.png,4,2,4,0
2558,train_data/2559.png,4,1,4,0
2559,train_data/2560.png,3,3,3,0
2560,train_data/2561.png,3,3,2,1
2561,train_data/2562.png,7,3,5,2
2562,train_data/2563.png,8,2,7,1
2563,train_data/2564.png,2,2,2,0
2564,train_data/2565.png,6,3,6,0
2565,train_data/2566.png,5,1,5,0
2566,train_data/2567.png,4,1,4,0
2567,train_data/2568.png,7,3,4,3
2568,train_data/2569.png,7,2,7,0
2569,train_data/2570.png,8,2,8,0
2570,train_data/2571.png,6,2,6,0
2571,train_data/2572.png,4,1,4,0
2572,train_data/2573.png,8,2,8,0
2573,train_data/2574.png,9,3,6,3
2574,train_data/2575.png,0,2,0,0
2575,train_data/2576.png,8,2,8,0
2576,train_data/2577.png,1,3,1,0
2577,train_data/2578.png,3,1,3,0
2578,train_data/2579.png,9,1,9,0
2579,train_data/2580.png,3,2,3,0
2580,train_data/2581.png,7,1,6,1
2581,train_data/2582.png,1,1,1,0
2582,train_data/2583.png,9,2,8,1
2583,train_data/2584.png,3,1,3,0
2584,train_data/2585.png,8,1,8,0
2585,train_data/2586.png,9,3,7,2
2586,train_data/2587.png,0,2,0,0
2587,train_data/2588.png,8,2,7,1
2588,train_data/2589.png,8,1,8,0
2589,train_data/2590.png,8,3,7,1
2590,train_data/2591.png,9,1,7,2
2591,train_data/2592.png,6,3,6,0
2592,train_data/2593.png,1,3,1,0
2593,train_data/2594.png,6,1,6,0
2594,train_data/2595.png,6,3,5,1
2595,train_data/2596.png,1,2,1,0
2596,train_data/2597.png,6,1,6,0
2597,train_data/2598.png,8,2,8,0
2598,train_data/2599.png,4,3,3,1
2599,train_data/2600.png,2,2,2,0
2600,train_data/2601.png,3,3,3,0
2601,train_data/2602.png,3,1,3,0
2602,train_data/2603.png,1,2,1,0
2603,train_data/2604.png,8,3,5,3
2604,train_data/2605.png,8,2,8,0
2605,train_data/2606.png,8,1,7,1
2606,train_data/2607.png,5,2,5,0
2607,train_data/2608.png,2,1,1,1
2608,train_data/2609.png,2,3,1,1
2609,train_data/2610.png,5,3,5,0
2610,train_data/2611.png,3,2,3,0
2611,train_data/2612.png,5,3,4,1
2612,train_data/2613.png,2,2,2,0
2613,train_data/2614.png,7,1,7,0
2614,train_data/2615.png,3,3,3,0
2615,train_data/2616.png,4,2,4,0
2616,train_data/2617.png,6,3,7,-1
2617,train_data/2618.png,1,3,1,0
2618,train_data/2619.png,8,1,8,0
2619,train_data/2620.png,4,3,1,3
2620,train_data/2621.png,1,1,1,0
2621,train_data/2622.png,9,2,9,0
2622,train_data/2623.png,2,3,2,0
2623,train_data/2624.png,9,3,7,2
2624,train_data/2625.png,9,2,8,1
2625,train_data/2626.png,9,2,9,0
2626,train_data/2627.png,3,2,3,0
2627,train_data/2628.png,9,1,9,0
2628,train_data/2629.png,7,3,4,3
2629,train_data/2630.png,2,3,2,0
2630,train_data/2631.png,4,3,4,0
2631,train_data/2632.png,5,2,5,0
2632,train_data/2633.png,0,3,0,0
2633,train_data/2634.png,2,3,1,1
2634,train_data/2635.png,3,2,2,1
2635,train_data/2636.png,3,1,3,0
2636,train_data/2637.png,5,3,2,3
2637,train_data/2638.png,1,3,1,0
2638,train_data/2639.png,2,2,2,0
2639,train_data/2640.png,1,3,0,1
2640,train_data/2641.png,3,3,3,0
2641,train_data/2642.png,4,1,4,0
2642,train_data/2643.png,10,2,9,1
2643,train_data/2644.png,5,1,5,0
2644,train_data/2645.png,2,3,2,0
2645,train_data/2646.png,5,1,4,1
2646,train_data/2647.png,6,2,6,0
2647,train_data/2648.png,3,1,3,0
2648,train_data/2649.png,3,2,3,0
2649,train_data/2650.png,9,2,9,0
2650,train_data/2651.png,4,1,3,1
2651,train_data/2652.png,4,3,3,1
2652,train_data/2653.png,1,2,1,0
2653,train_data/2654.png,1,2,0,1
2654,train_data/2655.png,9,3,5,4
2655,train_data/2656.png,8,3,6,2
2656,train_data/2657.png,6,1,5,1
2657,train_data/2658.png,8,2,7,1
2658,train_data/2659.png,3,3,3,0
2659,train_data/2660.png,1,2,1,0
2660,train_data/2661.png,7,2,6,1
2661,train_data/2662.png,1,2,1,0
2662,train_data/2663.png,4,3,4,0
2663,train_data/2664.png,1,1,1,0
2664,train_data/2665.png,9,2,7,2
2665,train_data/2666.png,2,3,1,1
2666,train_data/2667.png,7,1,7,0
2667,train_data/2668.png,4,3,3,1
2668,train_data/2669.png,9,2,9,0
2669,train_data/2670.png,2,2,2,0
2670,train_data/2671.png,4,3,3,1
2671,train_data/2672.png,9,1,8,1
2672,train_data/2673.png,4,1,4,0
2673,train_data/2674.png,2,1,2,0
2674,train_data/2675.png,4,3,4,0
2675,train_data/2676.png,6,3,3,3
2676,train_data/2677.png,10,3,10,0
2677,train_data/2678.png,5,3,4,1
2678,train_data/2679.png,2,2,2,0
2679,train_data/2680.png,9,1,9,0
2680,train_data/2681.png,5,1,4,1
2681,train_data/2682.png,8,2,8,0
2682,train_data/2683.png,8,1,8,0
2683,train_data/2684.png,6,1,5,1
2684,train_data/2685.png,7,1,7,0
2685,train_data/2686.png,2,2,2,0
2686,train_data/2687.png,7,1,6,1
2687,train_data/2688.png,5,2,5,0
2688,train_data/2689.png,2,2,1,1
2689,train_data/2690.png,3,3,3,0
2690,train_data/2691.png,0,3,0,0
2691,train_data/2692.png,2,1,2,0
2692,train_data/2693.png,1,2,1,0
2693,train_data/2694.png,2,1,2,0
2694,train_data/2695.png,1,3,1,0
2695,train_data/2696.png,8,3,8,0
2696,train_data/2697.png,2,1,2,0
2697,train_data/2698.png,9,3,7,2
2698,train_data/2699.png,5,1,5,0
2699,train_data/2700.png,6,3,6,0
2700,train_data/2701.png,2,1,2,0
2701,train_data/2702.png,8,3,6,2
2702,train_data/2703.png,7,3,7,0
2703,train_data/2704.png,4,1,4,0
2704,train_data/2705.png,5,1,5,0
2705,train_data/2706.png,3,1,3,0
2706,train_data/2707.png,7,2,6,1
2707,train_data/2708.png,7,3,6,1
2708,train_data/2709.png,9,1,8,1
2709,train_data/2710.png,1,1,1,0
2710,train_data/2711.png,4,3,4,0
2711,train_data/2712.png,1,2,0,1
2712,train_data/2713.png,8,1,8,0
2713,train_data/2714.png,2,3,2,0
2714,train_data/2715.png,10,1,10,0
2715,train_data/2716.png,6,3,4,2
2716,train_data/2717.png,2,2,2,0
2717,train_data/2718.png,4,3,3,1
2718,train_data/2719.png,5,2,5,0
2719,train_data/2720.png,8,3,8,0
2720,train_data/2721.png,5,3,5,0
2721,train_data/2722.png,4,1,4,0
2722,train_data/2723.png,6,2,6,0
2723,train_data/2724.png,4,2,4,0
2724,train_data/2725.png,9,3,7,2
2725,train_data/2726.png,6,2,4,2
2726,train_data/2727.png,10,3,8,2
2727,train_data/2728.png,7,1,6,1
2728,train_data/2729.png,1,2,1,0
2729,train_data/2730.png,8,3,6,2
2730,train_data/2731.png,9,1,9,0
2731,train_data/2732.png,9,3,10,-1
2732,train_data/2733.png,3,3,2,1
2733,train_data/2734.png,1,2,1,0
2734,train_data/2735.png,4,3,3,1
2735,train_data/2736.png,8,2,8,0
2736,train_data/2737.png,3,1,3,0
2737,train_data/2738.png,2,3,2,0
2738,train_data/2739.png,8,2,7,1
2739,train_data/2740.png,10,1,8,2
2740,train_data/2741.png,0,3,0,0
2741,train_data/2742.png,6,3,4,2
2742,train_data/2743.png,5,3,3,2
2743,train_data/2744.png,4,3,4,0
2744,train_data/2745.png,6,1,5,1
2745,train_data/2746.png,2,1,2,0
2746,train_data/2747.png,5,2,5,0
2747,train_data/2748.png,5,1,5,0
2748,train_data/2749.png,5,3,4,1
2749,train_data/2750.png,9,1,9,0
2750,train_data/2751.png,1,2,1,0
2751,train_data/2752.png,6,2,5,1
2752,train_data/2753.png,6,3,6,0
2753,train_data/2754.png,8,2,8,0
2754,train_data/2755.png,7,2,8,-1
2755,train_data/2756.png,5,3,3,2
2756,train_data/2757.png,1,3,0,1
2757,train_data/2758.png,1,3,1,0
2758,train_data/2759.png,2,3,1,1
2759,train_data/2760.png,5,1,5,0
2760,train_data/2761.png,4,3,3,1
2761,train_data/2762.png,4,1,4,0
2762,train_data/2763.png,6,2,6,0
2763,train_data/2764.png,3,2,3,0
2764,train_data/2765.png,9,2,7,2
2765,train_data/2766.png,1,2,2,-1
2766,train_data/2767.png,2,2,1,1
2767,train_data/2768.png,3,3,3,0
2768,train_data/2769.png,3,1,3,0
2769,train_data/2770.png,7,3,4,3
2770,train_data/2771.png,1,2,1,0
2771,train_data/2772.png,5,2,4,1
2772,train_data/2773.png,7,2,6,1
2773,train_data/2774.png,4,3,4,0
2774,train_data/2775.png,1,1,1,0
2775,train_data/2776.png,8,3,8,0
2776,train_data/2777.png,3,2,3,0
2777,train_data/2778.png,1,1,1,0
2778,train_data/2779.png,9,1,9,0
2779,train_data/2780.png,6,3,6,0
2780,train_data/2781.png,2,1,2,0
2781,train_data/2782.png,6,3,5,1
2782,train_data/2783.png,6,1,6,0
2783,train_data/2784.png,4,2,3,1
2784,train_data/2785.png,7,1,7,0
2785,train_data/2786.png,6,2,5,1
2786,train_data/2787.png,1,1,1,0
2787,train_data/2788.png,7,3,7,0
2788,train_data/2789.png,5,2,5,0
2789,train_data/2790.png,9,3,6,3
2790,train_data/2791.png,7,3,6,1
2791,train_data/2792.png,2,2,2,0
2792,train_data/2793.png,1,2,1,0
2793,train_data/2794.png,1,3,1,0
2794,train_data/2795.png,0,2,0,0
2795,train_data/2796.png,10,3,5,5
2796,train_data/2797.png,8,3,8,0
2797,train_data/2798.png,5,3,4,1
2798,train_data/2799.png,6,2,6,0
2799,train_data/2800.png,1,2,1,0
2800,train_data/2801.png,10,3,7,3
2801,train_data/2802.png,0,3,0,0
2802,train_data/2803.png,2,1,2,0
2803,train_data/2804.png,1,3,1,0
2804,train_data/2805.png,0,2,0,0
2805,train_data/2806.png,8,2,6,2
2806,train_data/2807.png,5,2,5,0
2807,train_data/2808.png,1,1,1,0
2808,train_data/2809.png,5,2,5,0
2809,train_data/2810.png,8,2,6,2
2810,train_data/2811.png,8,1,8,0
2811,train_data/2812.png,4,1,3,1
2812,train_data/2813.png,7,1,7,0
2813,train_data/2814.png,4,3,3,1
2814,train_data/2815.png,4,1,4,0
2815,train_data/2816.png,9,1,8,1
2816,train_data/2817.png,5,3,3,2
2817,train_data/2818.png,3,2,3,0
2818,train_data/2819.png,1,3,1,0
2819,train_data/2820.png,6,1,6,0
2820,train_data/2821.png,10,1,10,0
2821,train_data/2822.png,3,2,3,0
2822,train_data/2823.png,3,2,3,0
2823,train_data/2824.png,2,1,2,0
2824,train_data/2825.png,9,2,9,0
2825,train_data/2826.png,4,3,3,1
2826,train_data/2827.png,6,3,5,1
2827,train_data/2828.png,5,2,4,1
2828,train_data/2829.png,1,3,1,0
2829,train_data/2830.png,9,2,9,0
2830,train_data/2831.png,1,3,1,0
2831,train_data/2832.png,0,2,0,0
2832,train_data/2833.png,9,2,8,1
2833,train_data/2834.png,1,3,1,0
2834,train_data/2835.png,4,2,4,0
2835,train_data/2836.png,9,2,8,1
2836,train_data/2837.png,7,2,7,0
2837,train_data/2838.png,5,1,5,0
2838,train_data/2839.png,5,1,5,0
2839,train_data/2840.png,10,3,6,4
2840,train_data/2841.png,1,2,1,0
2841,train_data/2842.png,8,2,8,0
2842,train_data/2843.png,1,1,1,0
2843,train_data/2844.png,7,2,7,0
2844,train_data/2845.png,5,3,3,2
2845,train_data/2846.png,9,1,9,0
2846,train_data/2847.png,2,2,2,0
2847,train_data/2848.png,9,1,9,0
2848,train_data/2849.png,1,1,1,0
2849,train_data/2850.png,4,2,3,1
2850,train_data/2851.png,7,2,7,0
2851,train_data/2852.png,7,3,7,0
2852,train_data/2853.png,7,3,5,2
2853,train_data/2854.png,8,1,8,0
2854,train_data/2855.png,10,1,9,1
2855,train_data/2856.png,8,2,8,0
2856,train_data/2857.png,8,3,4,4
2857,train_data/2858.png,4,1,4,0
2858,train_data/2859.png,6,3,5,1
2859,train_data/2860.png,9,3,7,2
2860,train_data/2861.png,9,2,9,0
2861,train_data/2862.png,2,3,1,1
2862,train_data/2863.png,2,1,2,0
2863,train_data/2864.png,5,1,5,0
2864,train_data/2865.png,10,1,9,1
2865,train_data/2866.png,1,3,2,-1
2866,train_data/2867.png,10,1,9,1
2867,train_data/2868.png,5,2,5,0
2868,train_data/2869.png,5,1,5,0
2869,train_data/2870.png,6,3,5,1
2870,train_data/2871.png,8,3,8,0
2871,train_data/2872.png,4,2,4,0
2872,train_data/2873.png,2,1,2,0
2873,train_data/2874.png,10,3,7,3
2874,train_data/2875.png,0,3,0,0
2875,train_data/2876.png,7,2,7,0
2876,train_data/2877.png,1,3,1,0
2877,train_data/2878.png,3,1,3,0
2878,train_data/2879.png,10,3,5,5
2879,train_data/2880.png,9,2,8,1
2880,train_data/2881.png,4,2,4,0
2881,train_data/2882.png,4,3,3,1
2882,train_data/2883.png,1,1,1,0
2883,train_data/2884.png,6,2,5,1
2884,train_data/2885.png,8,1,7,1
2885,train_data/2886.png,1,3,0,1
2886,train_data/2887.png,5,2,5,0
2887,train_data/2888.png,9,2,9,0
2888,train_data/2889.png,1,2,1,0
2889,train_data/2890.png,3,3,3,0
2890,train_data/2891.png,4,1,4,0
